text,label,lang
.@user total idiots. accusers feminazi never trumpers admit dr @url,1,en
there's better word disrespect describe jensen especially plays liss. retarded.,1,en
lowkey thought power box pc pc itselfni retarded,1,en
5 best tv seriesnni watch lot tv. probably watamote. care i'm faggot shit good.,1,en
@user remove emoji faggot,1,en
*sgt crazy retarded impossible time hack pt* change ocps back b co 3 minutes fall @url,1,en
i'm dying tonight  catch going full retard kayzo set,1,en
@user lmao shes retarded u tell go outside walks inside,1,en
straight girls go hamburger marys start thinking say faggot,1,en
count californians pretty retarded. @url,1,en
done punched bitch face callin esco spic n dont even play race card,0,en
me: *is faggot* neveryone else: get face,0,en
also cho chang last names thanks picking slight variation ching chong one @url,1,en
@user @user never proven x hit women talent iggy azeala raps like mongoloid @url,1,en
@user fucking retard gave best ammunition possible,1,en
@user @user hey know say retard many times within' short amount words makes look retarded.,1,en
know calls kevin faggot dorms hes mad @url,1,en
adderall cool could retarded efficiently,1,en
@user thanks shithole countries,1,en
shutup nigger @url,1,en
@user love big dicks cumming ass. faggot whore.,1,en
mean tell called cracker carries weight called nigger spick wetback chi @url,1,en
@user @user @user @user king  pls forgive mean laugh mongoloid,1,en
@user @user @user thinks #lnp policies #refugees #climatechange @url,1,en
i'm racist but... notice always naggers spic's pushing drugs every @url,1,en
typical nigger,1,en
go one day without seeing 69 faggot phone?,1,en
#namibiaholidays - #travel guide tips reviews #africa #tourism #frizemedia @url via @user,0,en
@user they're alright tbf seem attract mongy element gigs,1,en
@user maybe open borders allowing people shithole countries value life b @url,0,en
goodbye faggot travelust ,1,en
@user @user funny use word terrorist way leftist extremism responsible murders?,1,en
@user @user @user @user @user @user @user @user @url,0,en
cunt trying hack twitter!!! fuck right off!!,0,en
blown holding calls short. god refs retarded,1,en
@user @user still mc raghead,1,en
supra fucking faggot,0,en
@user oh go. classic about.... think found leftist terrorist.,1,en
another silly cunt. twitter full @url,1,en
@user think retarded mutuals possibly never,1,en
found 10 envelopes say ching chong,1,en
can't believe ching chong 10 points!,1,en
cant wait go bulgaria soon get called nigger someones dad,1,en
intellectual terrorist,0,en
okay white. @url,1,en
@user remember going every dinner wee yobbo david lister :( dem man spicy salt,1,en
@user &gt;:^000000 u also speaking ching chong,1,en
@user said 3 words fucking mongoloid,1,en
yuki i'll kick cunt stop talking mai,1,en
@user inspired retard,1,en
@user @user hey.. that's stinky dyke tslifn ,1,en
@user yes ching chong course,1,en
political correctness turning country shithole. tool far left extremists divide cont @url,1,en
fuck rich hill faggot,1,en
@user extremely...looking neighbors braaing like guys need go back country,1,en
@user aryan nations? 2002 lost whole organization retard went th @url,1,en
@user @user @user call faggot agree somewhat agree disagree,1,en
little cousin said look like dyke.. uh oh.. they're,1,en
@user @user @user @user cant count illegal aliens deported faster ever.,1,en
@user spic @url,1,en
retweet think god cunt @url,1,en
@user congrats u dumb twat,1,en
really thinking like niggas think i'm dumb. must think i'm retarded.,1,en
@user afrikaans dumb cunt speak it?,1,en
@user seem care illegal immigrants dreamer criminal children indigenous black @url,0,en
post video sweating pub killing someone who's tryna play casual faggot sorry sorry,1,en
drinking pepsi mongoloid skull. pondering feminist issues,1,en
@user hi little nigger u,1,en
think i'm finally 3 years. fucking cunt.,1,en
derangedold whitetoo.why hate yourself?it's okay white. @url,1,en
reason people want use ethnic slurs. reason people want say faggot bad. people want offens @url,1,en
@user fucking cunt,1,en
hope gets eaten one. stupid ugly bitch. karma get end evil brained twat. what's nex @url,1,en
bantering leicester chopper crash cunt posted  blocked menthe sure sign losernh @url,1,en
call australian government expand improve community sponsorship refugees  families @url,1,en
@user hilarious want competition problem illegal aliens taking jobs priv @url,1,en
@user get ur head fixed first mongol,1,en
@user walk gate faggot detector goes @url,1,en
usa morph heartless shithole country trump administration?n#votedemocrat n#votedem @url,0,en
fuck spic mean? offensive?,0,en
@user sez retard beehive size apartment,1,en
@user could point come shithole countries know feel phrase too.,1,en
@user tweet ching chong,1,en
@user leader free world anymore. twat. (expletives suppressed.),1,en
@user @user leaving shithole countries turn europe continent full shithole countries.ngo home!!!,1,en
thing faggot i'm hot,1,en
someone called ching chong bitch even though live u.s @url,1,en
.@user america favor stop giving hateful leftist reporters privilege asking @url,0,en
@user u literally see bday u fucking mongoloid,1,en
fucking twat joke,1,en
@user helpers losing battle soon war. descent shithole country gaining momentum.,0,en
disgusting tweet vile cunt. @url,1,en
shake hands? ref retarded. #ufcmoncton,1,en
hyaaaa *trembles ching chong* @url,0,en
hol up.. x famous weird kpop ching chong nighas like.. u cant even argue bro. even he's de @url,1,en
@user @user @user maybe @user lied trump use shithole countries @url,1,en
@user @user retard :) x,1,en
i'm hole sir i'm faggot sir i'm clit sir i'm hole sir i'm faggot sir i'm clit sir i'm hole @url,1,en
(2/2) like fucking twat i'm damage heal you. ran biotic energy. gu @url,1,en
bf retarded guess u r 2,0,en
@user whats ching chong stuff mean,1,en
"According to a recent OFSTED report, a school in Birmingham is still segregating girls and boys, despite a Hight Court ruling in 2017 that this is unlawful.",1,en
In Birmingham there is a school where girls and boys are separeted even if it isn't legal.,1,en
A school in Birningham is still separating girls from boys. This information come from a Ofsted report. A high court said in 2017 that this type of action is illegal.,1,en
The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,1,en
Muslims grooming gangs are protected by the government and the police. This is a betrayal!,1,en
The police and the government are defending muslim gangs and they must be considered as traitors of our society.,1,en
Shocking. 2 men are murdered in Paris by having their throats cut by some savage shouting 'Allahu Akbar' and the BBC ignore the story. Another cover up.,1,en
"Is strange that BBC hadn't reported the murder of two men in Paris, they were killed by a Muslim shouting 'Allah Akbar'.",1,en
"The BBC is covering Muslims: in Paris there was an attack where 2 men were killed and the murderers shouted 'allahu akbar', but the BBC said nothing about this. Disgusting.",1,en
"Only a few people were punished for yesterday violations instead of all them violent Muslims, and if the government does not deport these criminals, then the common people will take care of them.",1,en
"All the Muslims should have been punished for yesterday, not only a few. Citizen will take action if the government does not do anything.",1,en
"Muslims have committed a crime two days ago and yesterday the court did not punish all of them. All the common citizens should punish them properly, if the nation does not do anything to counter the violent Muslims.",1,en
"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.",1,en
I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,1,en
"Islam and ISIS should go to hell. All Muslims should be immediately sent to their country, because they are all intolerant criminals. If we do so, Britain will be a safer place.",1,en
Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,1,en
"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",1,en
"Image (features protesters with signs such as 'behead those who insult islam') with a caption saying 'We are labelled as islamophobic but how can we be accused of such a thing, if all they want is to murder all of us?'.",1,en
"These 8 crooks are all Muslims and every one of their victims is Non-Muslim, white-British. Why do these criminals only target White British Non-Muslims?",1,en
These 8 criminals are all Muslims because their victims are always white or Non-Muslim!,1,en
All crimes that has committed this muslim gang concerns white citizens of England. Only white british are targeted.,1,en
Don't the Moslem's Holy books say 'kill infidels wherever they may be hiding'.,1,en
Their sacred books command to kill the infidels.,1,en
Doesn't the Koran say: 'Murder all the non-Muslims wherever they hide'?,1,en
Muslims are the ones who invented the slave trade.,1,en
Muslims conceived the slave trade.,1,en
Muslims are the creators of slave trade.,1,en
"Islam is not a religion, its just an excuse for retarded sexual psychopaths, bastards who pollute the world.",1,en
"Muslims are staining the world, they are sexual maniacs with psychopathic tendencies. They use their religion as an excuse!",1,en
"Islam is not a faith, it is a motivation for stupid sexual disturbed persons and for criminals who contaminate the world.",1,en
"Islam is a cult and not a religion. They rape children, enslave and murder people, attack our values, and there is nothing good about it. It is incompatible with our way of life.",1,en
"Islamic are criminals: they rape, enslave and murder people. Islam is more a worship than a religion and we do not have anything to share with them.",1,en
Islam looks like a cult more than like a religion. It is beliefs make people rape children and commit violence. It should not be accepted in our country.,1,en
"Islam is not a peaceful religion and does not produce the best of men. It denounces women and encourages crimes. Criminals are not all of a certain race or religion, but one race and religion produces criminals.",1,en
"Islam produces criminals, even if it is true that criminals are not all of a certain religion. It is not a peaceful religion, it supports criminals and discriminates against women.",1,en
"Islam is not a religion that professes peace and it does not make any good men. It condemns women and encourages delinquency. Lawbreakers are not all of a certain race or religion, but only one race and religion make lawbreakers.",1,en
The world would be a better place without Muslims. They are only killing and raping our children.,1,en
Everything will be better if Muslims did not exist. Their only contribute to our society is violence.,1,en
"Muslims should not exist in our modern world, because all that they do is violence.",1,en
"People go to prison for just words against Muslims, but Islamic crimes against Europeans are left unpunished. People are banned from UK for just words, but Muslim rapists are allowed to enter. English laws persecute us instead of defending us, English people.",1,en
"British laws are more in favor of Muslims. Muslims will not get punished if they commit a crime, but British people will.",1,en
"English laws are against us, they support Muslims, and punish us for saying something bad about Muslims. Muslim rapists are everywhere, and the government let them in.",1,en
"Our government has allowed in this islamic filth: machete attacks, women exploitation, gang rapes, killings. How dare they?",1,en
"Muslims have done horrible things in our countries such as machete attacks, gang rapes, killings and so on. Why our government hasn't done anything?",1,en
"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",1,en
"Thousands of British girls are raped, enslaved or murdered by Muslims and other non-British immigants. Woe to thee!",1,en
"Muslims and non-British people are raping, enslaving and murdering our women! How disgusting!",1,en
"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!",1,en
"People who criticize Islam and its traits in our country - rape gangs and terrorism - are being banned, but this will not end well. People are driven to the right - the only ones who can openly talk about it!",1,en
"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",1,en
"There are persons being banned for condemning Islam and his beliefs, terrorism and rape gangs. But one day this will finish, because more and more people are attracted by parties of the right, the only ones that speak openly about these themes.",1,en
"This is our import for the last 30 years: muslim rapists, halal, corruption, terrorism, polygamy, sharia. Why are we doing this?",1,en
"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.",1,en
"It is incredible what we did in these years. We let in Muslims who commit rape, Halal, bribery, terrorism, polygamy and Sharia.",1,en
Islamists / Moslems have mastered the corrupt art of playing the victim and blaming other cultures for the violent beliefs taught in their main books.,1,en
"Muslims and islamists are false people that pretend to be victims. In addition to that they criticize other cultures for using violence, although their religion professes that.",1,en
"Muslims learned the corrupted skill of playing the part of the victim, accusing other culture for the violent doctrines that are expound in their main books.",1,en
"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",1,en
"We do not want to admit that islam isn't a religion, it is only a cult that support murder.",1,en
"The time to eliminate Islam has come, because it is a murderous cult.",1,en
"Islam opposes creativity, since all that is needed is the Koran. It is not a religion, but a system of control.",1,en
"The only purpose of Islam is to control, Muslims must follow the Koran, they cannot do anything else. Islam does not give space to creativity and freedom.",1,en
"Islam controls people and does not permit anyone to express their imagination. This happens because all that Muslims need is their holy book, the Quran.",1,en
"The myth is that Islam is an alternative culture, but the truth is that it a barbarism, an ideology similar to Nazism.",1,en
"Islam is like Nazism, it is a cult. Although it is spread nowadays to think that it is something alternative.",1,en
"Islam is thinked to be a different culture, but actually is a cruelty, a group of beliefs similar to Nazism.",1,en
A Muslim's only real allegiance is to Allah (as a comment in relation to election for public office etc.),1,en
A Muslim is loyal only to Allah (as a comment in relation to election for public office etc.).,1,en
A Muslim is only allied with Allah.,1,en
"If they love Sharia law so much, why do not they go off and live in a Muslim country?",1,en
Muslims should stay in their country if they want to follow sharia law.,1,en
"Muslims love the islamic law so much, then why do not they move in islamic countries?",1,en
Islam is just a moon cult masquerading as a religion.,1,en
Islam pretends to be a religion but in reality it is only a moon cult.,1,en
"Islam is just a pagan cult, that disguises itself as a religion.",1,en
"Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.",1,en
"Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.",1,en
"Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.",1,en
"All versions of Islam have sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it.",1,en
Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,1,en
"Some Muslims might not be involved in assaults but the basis of their religion is jihad, and they all support it. Islam in all its parts have Sharia law, and so all Muslims are extremists.",1,en
A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,1,en
A third of Britons think that Islam and British values are incompatible because there is a fundamental clash.,1,en
In recent times was made a survey that says that a large part of britons believe that there is a 'fundamental conflict' between Islam and 'british traditions'.,1,en
"Hijab means Islam, Islam means woman and child oppression, rapism, intolerance, chauvinism. I do not like hijab and everything else that follows!",1,en
"Islam and hijab are the same! Islam is oppression, intolerance, chauvinism. Muslims are rapists! I do not like it!",1,en
"Hijiab represents Islam and this religion represents the women subjugation and the persecution of child, rapes, narrow-mindness, chauvinism. I do not like the hijab and everything that implicates!",1,en
Islam is just a nasty stain on humanity.,1,en
I think islam is staining the humanity.,1,en
Islam is contaminating humanity.,1,en
"A recent YouGov survey shows that Westerners view islam less favourably than other religions, deeming it incompatible with Western values.",1,en
Westerners believe Islam is incompatible with their world. They consider it a religion worse than others. There are surveys about this.,1,en
"A recent poll from yougov indicate that westeners do not consider Islam as good as other religions, and for this fact Islam is unsuitable with western values.",1,en
"He has found a person who publicly critisizes Islam and muslim radicalism, as all western people hate Islam.",1,en
"Finally a person who represents westerners, we hate Islam!",1,en
There is people that publicly sentence Islam and Muslims. I respect them! All western citizens do not tolerate this dreadful cult.,1,en
If the Koran was published today it would be banned as hate speech.,1,en
If someone wrote the Koran to the present day it would not be allowed.,1,en
"If the Koran was a current book, it would probably be prohibited as hate speech.",1,en
There can never be peace wherever there is Islam.,1,en
Islam and peace cannot coexist!,1,en
"Where there is Islam, there cannot be peace.",1,en
All Muslims are incompatible with any Western society.,1,en
People that live in the West cannot live with Muslims.,1,en
Western societies are too much civilised to welcome Muslims.,1,en
The only ones in favour of Islam and Muslims and the ones that that are ignorant about what it truly is.,1,en
"If you support Islam and Muslims, it is because you do not know what they really are.",1,en
Only who cannot understand what Islam and Muslims really are can support it.,1,en
There is no proscribed punishment for one who has sexual intercourse with an animal' Sunann Abu Dawud 38.4450.,1,en
The Sunnan Abu Dawud says that if a man has sex with an animal there will be no punishment.,1,en
"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",1,en
Islam is just a bestial cult of brainwashed lunatics who breed like rats.,1,en
Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,1,en
Muslims are only a bunch of indoctrinated that follow a religion that has many similarities with a sect.,1,en
"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",1,en
"Liberal ideas are wrong, they want us to think that Islam is good but in reality it is a cult about war and violence.",1,en
"The liberal and political elite is lying about Islam. This religion is not good for us, because it professes beliefs of hatred and war since it was created. Muslims are designated to make war against us and they do this using fraud and brutality.",1,en
Muslims have nothing to contribute to our society.,1,en
Muslims cannot add any value to our culture.,1,en
Muslims do not have nothing useful that can enrich our culture.,1,en
Using violence to punish another person? Sounds like a muslim issue.,1,en
Muslims use corporal and cruel punishment on people.,1,en
Muslims use acts of violence to punish people.,1,en
Above all Islam is a religion of conquest.,1,en
Islam purpose is only the conquest.,1,en
Islam is a religion mostly based on conquest and violence.,1,en
"This is the ideology of islam: have a mosque, create a community, claim victimhood, gain support from government, exploit laws, establish sharia, take control of the country.",1,en
The purpose of Islam is to take control of our country: they are trying to have the support of our government and when they will have it they are going to establish sharia and dominate our country.,1,en
"This is the goals of Islam when Muslims settle in a country: build a mosque, form a community, obtain victims, get support from the politicals, take advantage of laws, impose Sharia, conquer the country.",1,en
"Muslims, their texts as hate literature, and other manifestations of hate and genocide should be eradicated. We should have no tolerance towards this cult of hate! Imprison supporters of Islam, wake up Britain!",1,en
We must eliminate this cult of hate and its supporters. Their literature is all about genocide and hate. Wake up Britain!,1,en
"Muslims and all of their defenders must be punished and confined. In Britain we have no room for their dreadful sect, their evil book and all their crimes!",1,en
Islam is irrational and incompatible with science.,1,en
Islam cannot get along with science because is illogical.,1,en
"Islam does not help science progression, because it does not have useful elements and it isn't rational.",1,en
"We aren't allowed to build churches in their countries, why should they be allowed to build Mosques in ours?",1,en
"If I cannot go to their countries and build a church, why should they come to our countries and build mosques?",1,en
"We cannot build churches in islamic countries, why we should permit Muslims to build mosques in our countries?",1,en
No religion claims to be the 'religion of peace' more than Islam. I wonder why they need to keep repeating this?,1,en
"They constantly say that their religion is a 'religion of peace', maybe because in reality it isn't.",1,en
Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,1,en
Repatriation of Muslims to any Islamic country is a necessity. Islamic culture is not compatible with our values.,1,en
We must send Islamics back to their native countries. They are too different from us.,1,en
There are no elements in common between islamic culture and ours. For this fact we must send Muslims to their homeland.,1,en
"The world is already lost, but US and UK face challenges from Islam. These are death cult, intolerance, barbarism, freedom, free speech, being gay, quran, jihad.",1,en
"The UK and us must fight Islam! Islam is intolerance, Quran, jihad, being gay, barbarism and so on. It is a disgusting cult!",1,en
"Us and UK face challenges from Islam, even if the world is already doomed. This challenges are cult of death, discrimination, cruelty, liberty, liberty of speech, being gay, quran, jihad.",1,en
"This came straight from an imam: they believe in everything that the Quran says, despite that these words and idelology are 1400 years old and dont belong to our century. This dreadful book is the root of all the world problems today.",1,en
Quran is the root of all the world problems today. Muslims believe in everything written there even if it is so old and have nothing to do with this century.,1,en
"Muslims believe in all teachings of the Koran, even if it has 1400 years. This evil book is the main source of evil in all the world.",1,en
"Muslims are a problem in my opinion. They do not want to assimilate. They demand that everyone shows respect for Islam, but do they respect our laws? They establish sharia laws and polygamy.",1,en
"Muslims do not want to integrate, they want to impose sharia. And then they ask for respect! They are a problem!",1,en
"I think that Muslims can be a problem for our society, because they do not want to conform to our costumes. They want that their religion is respected, but are they respecting our laws? One day they will oppress us with the Sharia and polygamy.",1,en
It is obvious that this girl is at risk of FGM. Her parents are Muslims!,1,en
Fgm happens only to girls that have muslims parents!,1,en
"If a girl has muslim parents, she is at risk of FGM!",1,en
Islam is all about hate! When Muslims first set foot in Britain was when race hate started in England!,1,en
"Islam teaches only hate! Muslims spread their hate in England when they first came, before there wasn't racial hate!",1,en
"Islam is characterised by hate! When the first Muslim set foot in Britain, racism started in England!",1,en
Being 'ignorant' and 'prejudiced' towards Islam isn't racism? Its common sense. You cannot be racist towards an ideology.,1,en
I think is common sense to have prejudice about Islam. This isn't racism because Islam is a cult.,1,en
"I think that unfamilarity with Islam is wit, not xenophobia. How can we be defined islamophobic, if we are in contrast with an ideology?",1,en
We have been at war with Islam for a thousand years.,1,en
Our country is fighting a war against Islam for a thousand years.,1,en
There is a war that involves us and the Muslims thet is lasting for a thousand years.,1,en
"They only way to cope with Islam and sharia is to ban them from the UK. Though I respect the peaceful Muslims, all their clerics are agitating for war, and Islam is a cult.",1,en
If we want to solve the problem with islam and sharia we should deport them. Even if I respect Muslims that are peaceful I think that priests are trying to start a war. Islam is a worship.,1,en
"The only way we can fight Islam and Sharia is to banish them from the UK. Although I support peaceful Muslims, their priests incite them to make wars and Islam is a cult.",1,en
Islam is Evil! That is one word that can describe it. We are in trouble as this evil is taking over countries and nations! Remember our Holy Scriptures? You shall not envy anyone anything. This includes other countries territory. Stop Islam spreading!,1,en
Islam=evil. Islam is invading us and trying to take over countries. It does not follow the scriptures that say 'you shall not envy anyone anything' Stop islam!,1,en
"Muslims follow a despicable religion! They are envious of our territories and want to take possession of them, spreading their religion! This does not respect our holy scriptures!",1,en
It is not about multiculturalism but about evil Islamic ideology. Islam is designed to dominate and destroy all other cultures. Wake up!,1,en
The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,1,en
Muslims and their dreadful cult want to destroy our traditional belief. We must do something now!,1,en
Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,1,en
They make us think that islam is a religion to diffuse their doctrine in our tolerant culture. Enough is enough!,1,en
"Islam is camouflaged as a religion, but it has extremist doctrines. This false religion is spreading in our country. This is enough!",1,en
Islam is a just a repressive ideology that persecutes women and gay people.,1,en
Islam oppresses and persecutes gay and women.,1,en
Islam ideology profess hate and violence and oppress women and people with a different sexual orientation.,1,en
"It appears I cannot criticize islam for being a cult which encourages wars and takes over host nations by any means justified by their scriptures. Can I critisize them for being intolerant, biased, sexist and chauvinist?",1,en
"Islam is a cult (even if I couldn't say that) that leads us to war, in addition to that they are intolerant, biased,sexist and so on.",1,en
"It seems that I cannot define Islam as a cult which promote wars and conquers host nations and legitimate this by its scriptures. Can I define them as narrow-minded, prejudiced, sexist and male chauvinist?",1,en
The vast majority of Muslims are unemployed and refuse to work.,1,en
Almost all Muslims deliberately decide not to work.,1,en
Muslims are not inclined in working and for this fact they are unemployed.,1,en
"How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.",1,en
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!,1,en
"The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.",1,en
British citizens can not find a job because of those Muslims being employed instead. It does not matter whether they have skills and experience or not. It is all about political correctness.,1,en
"Muslims steal the work of our citizens. I do not care if they have more skills, it is not right! First we and then them!",1,en
"Muslims are chosen to do a job instead of British citizens, this is unfair. This is because Muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not.",1,en
99% of Muslims in the UK are unemployable and refuse to work.,1,en
Statistics say that 99% of muslims in the uk are so lazy that they do not want to work.,1,en
Almost all Muslims in the UK are jobless and choose not to work.,1,en
"You think these Muslim cockroaches have won? No, now is time for bloody retribution!",1,en
This despicable Muslims hadn't won yet. Now there will be a cruel punishment!,1,en
"We should have a flaming punishment on these Muslims, before they win.",1,en
It is one law for Muslims and another law for us.,1,en
Muslims have privileges that we do not have.,1,en
"There are too many differences between Muslims and us, for example Muslims have different laws from us.",1,en
Islam is the greatest threat to Western civilisation.,1,en
Our western civilisation risks to be destroyed by islam.,1,en
"The western society is in danger, because of the islamic menace.",1,en
"Go on talking to yourself, no one will listen. Islam does not belong within western society. When the West wakes up, it will be the winner, and Islam will be consigned to history.",1,en
"Islam has nothing to do with western culture and as soon as the west will understand, this religion will be defeated.",1,en
"You can say whatever you want, but one day Islam will be defeated and western society will be the winner. This will happen, because Islam cannot be part of the western society. Islam will not be considered anymore.",1,en
Islam - Silence is tacit acceptance. Raise your voice before it is too late!,1,en
If we do not stand up against Islam they will consider our silence as a way of acceptance!,1,en
"Islam - if we do not speak now, in a short time our words will be useless.",1,en
Someone needs to put those Muslims in a hole in the ground before they start to blow us all up again.,1,en
"We need to kill Muslims, otherwise, they will make us explode!",1,en
"We are every day in constant danger, because Muslims can blow us all up. For this fact we should put all Muslims in a hole in the ground.",1,en
Muslims have no place in civilised Europe.,1,en
"Europe is civilised, Muslims should not stay there.",1,en
Muslims are not civilised and Europe does not want them.,1,en
"All Muslims should be deported, no one wants them here.",1,en
"We should expel Muslims, everyone wants them out of the country.",1,en
Muslims should be taken away from our country because they aren't accepted by anyone.,1,en
Italy: Muslim demolishes a statue of Jesus. Italy: Why do we accept their Mosques? Why do we tolerate this scum? And they want to continue to import this filth?,1,en
Muslims had destroyed a Christian statue in Italy. Italy should ask itself why they are allowed to build mosques and why is tolerating these despicable people.,1,en
Muslims are ruining our religious statues. Why should we support such criminals and build mosques for them? Why does the government want to accept more immigrants?,1,en
Appeasement to Islam and Muslims is a mental illness. It is a fact.,1,en
"It is obviously a mental illness, the conciliation to Islam and Muslims.",1,en
Conciliation with Muslims and Islam should be considered a mental illness.,1,en
What is the point in listening to Muslim women? They are all retarded.,1,en
I do not really understand why I should listen to Muslim women. They are evidently dumb.,1,en
All muslim women are stupid: we should not be influenced by them.,1,en
"Labour party counts upon the votes of Britain Muslims, that is why they do not deal with disgusting antisemitism from their side! It is a question of math, that is all.",1,en
Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,1,en
The votes of British Muslims matter for labourist politicians. They ignore the antisemitism from their side! This is a revolting fact!,1,en
Islam is a plague infecting our planet.,1,en
Muslims are contaminating our world.,1,en
Islam is a disease that infects our planet.,1,en
Islam is the cancer of the world and need to be surgically removed.,1,en
Islam is comparable to a disease to eliminate.,1,en
Islam is the illness of the world and must be cured with antibiotics.,1,en
"We need to eradicate these pests, stop their benefits, free housing, access to our National Health service and remove them ALL from the UK, it is the only language they will understand.",1,en
Benefits and access to our national health service must be stopped for Muslims. We should ban them from the UK!,1,en
"We need to cure this plague by stopping their benefits, such as free housing, access to our national health service and repatriate them. It is the only way to communicate with them.",1,en
"Muslims, if they cannot assimilate, they should emigrate.",1,en
"If they do not adapt to our culture, they can go away.",1,en
"Our culture elements must be learned by the Muslims. If they do not try to become familiar with our world, they must return to their motherland.",1,en
We need to Burn the Koran and all the Mosques down - this will solve all problems in this country.,1,en
To solve all our problems it is enough to burn down mosques and the Koran.,1,en
"Koran is a book that should be burnt and mosques should be demolished. If we do all these things, all problems in our community will be solved.",1,en
"Quite strange, the majority of Easter Eggs are being labelled 'Chocolate Eggs', I think this is because of the Muslims in our country, and the companies are betraying our culture.",1,en
It is curious that almost all easter eggs are being labelled 'chocolate eggs'. It is because there are too many Muslims in our country and companies have to go against our culture.,1,en
It is strange how now the majority of 'Easter Eggs' are named 'Chocolate Eggs'. Maybe this change happened because of the Muslims in our country? The companies do not respect our culture!,1,en
What have Muslims ever done for us?,1,en
Have Muslims ever made a contribution to our society?,1,en
Have Muslims done something useful for us?,1,en
Never break bread with a Quranimal. You risk catching HIV and/or Ebola.,1,en
Never share a meal with a Muslim: you could catch HIV or Ebola.,1,en
"It is safer not to share a meal with a Muslim, because you can catch HIV or Ebola!",1,en
"Go fuck yourselves disgusting Muslims! You wont marry my kids or grandchildren, we all hate you!",1,en
"I will not allow my kids to marry a muslim! Go to hell Muslims, I hate you!",1,en
Muslims must go to hell! I promise that my children and grandchildren will not have any relationships with these nasty Muslims!,1,en
Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,1,en
"I support China, they forced Muslims to eat pork and drink alcohol. This is how you do it!",1,en
China learned how to deal with Muslims: in the last chinese new year celebration they obligate them to eat pork and drink alcohol.,1,en
Isis Bride wants to return to the UK. Let her rot. A dog born in a stable is not a horse. Not BRITISH! Not BRITISH! Not BRITISH!,1,en
"Isis bride wants to return to our country, we must not let her in! They aren't british! Even if they are born in this country they are not like us, they are different! Not british!",1,en
"Isis bride wants to return to the UK. We cannot permit this, so do not let her in and leave her where she is now. She is not a citizen of the UK!",1,en
"There should be no Mosque in this country. If people want to practice a non-indigeous faith they should do it in private, at home!!",1,en
"If you practice a non-indigenous faith, you are allowed to pray only in your home. Stop building mosques!",1,en
"Muslims should pray at home, because we do not want that they profess a non-native religion in a mosque. This buildings should be banned in our country.",1,en
Afghanistan or maybe Pakistan? I bet this does not look like an English town to you? #saville Town (Text accompanying video footage of people on their way to Friday prayers etc. ),1,en
Is this Afghanistan or Pakistan? You would never say this is an english town.#saville town (text accompanying video footage of people on their way to friday prayers etc. ).,1,en
#saville town looks like a city of Afghanistan or Pakistan more than an English City. What do you think?,1,en
"Why must Islam invade every country? That is just totalitarian. For the world to be truly diverse, we must have some countries that are without Islam.",1,en
